2017-01-30-20-27-25
0
ophthalmoscope
D
0.00,6.65,67,
0.00,-2.31,-1.50,-2.00,0.85,-0.48,-0.07,0.36,0.45,-0.20,-60.03,-98.44,240.25,6.65,67,
0.01,-2.04,-1.64,-1.91,0.85,-0.48,-0.06,0.35,0.45,-0.19,-60.07,-97.47,240.52,6.65,66,
0.03,-2.03,-1.61,-1.61,0.85,-0.48,-0.07,0.36,0.46,-0.20,-60.22,-97.84,240.36,6.65,65,
0.03,-2.46,-1.35,-2.00,0.85,-0.49,-0.07,0.36,0.46,-0.19,-60.12,-97.82,240.40,6.65,65,
0.04,-2.26,-1.53,-2.00,0.85,-0.49,-0.07,0.36,0.46,-0.19,-59.97,-98.19,240.69,6.65,68,
0.05,-2.30,-1.84,-1.87,0.85,-0.48,-0.07,0.36,0.46,-0.19,-60.17,-97.85,240.60,6.65,67,
0.06,-2.42,-1.52,-1.88,0.85,-0.48,-0.07,0.36,0.46,-0.20,-60.22,-97.98,240.62,6.65,68,
0.07,-2.43,-1.58,-2.17,0.85,-0.49,-0.06,0.36,0.46,-0.20,-59.98,-97.49,240.85,6.65,67,
0.08,-2.24,-1.33,-1.73,0.85,-0.49,-0.07,0.35,0.45,-0.19,-60.10,-97.68,240.59,6.65,65,
0.09,-2.30,-1.68,-1.79,0.85,-0.49,-0.07,0.36,0.46,-0.19,-60.04,-97.75,240.36,6.65,67,
0.13,-2.14,-1.58,-1.81,0.85,-0.49,-0.07,0.36,0.45,-0.20,-60.07,-97.83,239.77,6.65,67,
0.30,-2.36,-1.59,-1.71,0.85,-0.48,-0.07,0.36,0.45,-0.20,-60.19,-97.66,240.06,6.65,65,
0.40,-2.36,-1.40,-1.82,0.85,-0.49,-0.07,0.36,0.45,-0.20,-59.97,-97.78,239.76,6.65,67,
0.53,-2.24,-1.44,-1.78,0.85,-0.49,-0.07,0.36,0.45,-0.19,-60.18,-97.70,240.28,6.65,68,
0.65,-2.17,-1.56,-2.00,0.85,-0.48,-0.07,0.36,0.46,-0.19,-60.11,-97.68,239.98,6.65,65,
0.82,-2.43,-1.60,-2.24,0.85,-0.49,-0.06,0.36,0.46,-0.20,-60.07,-97.61,240.29,6.65,68,
0.93,-2.27,-1.73,-2.06,0.85,-0.49,-0.06,0.36,0.45,-0.20,-60.06,-97.58,240.15,6.65,66,
1.06,-2.35,-1.52,-2.07,0.85,-0.49,-0.06,0.35,0.46,-0.20,-60.02,-97.18,240.69,6.65,67,
1.21,-2.22,-1.41,-1.79,0.85,-0.49,-0.07,0.36,0.46,-0.20,-60.05,-97.80,240.48,6.65,68,
1.31,-2.47,-1.31,-1.47,0.85,-0.49,-0.06,0.36,0.45,-0.20,-60.07,-97.60,240.41,6.65,67,
1.46,-2.22,-1.41,-0.02,0.85,-0.47,-0.07,0.36,0.46,-0.20,-60.72,-98.39,240.31,6.34,65,
1.57,-2.21,-1.53,-1.75,0.85,-0.49,-0.07,0.36,0.46,-0.19,-60.01,-97.99,240.15,6.34,69,
1.72,-2.17,-1.74,-1.88,0.85,-0.49,-0.07,0.36,0.45,-0.19,-60.02,-97.88,240.25,6.34,68,
1.85,-2.17,-1.38,-1.76,0.85,-0.49,-0.06,0.36,0.45,-0.20,-60.16,-97.47,240.11,6.34,66,
1.98,-2.33,-1.47,-1.58,0.85,-0.48,-0.07,0.36,0.46,-0.20,-60.12,-97.76,240.19,5.70,68,
2.09,-2.18,-1.57,-1.71,0.85,-0.49,-0.06,0.37,0.45,-0.20,-60.03,-97.56,239.36,5.39,66,
2.24,-2.43,-1.43,-2.06,0.87,-0.49,-0.08,0.36,0.45,-0.20,-60.31,-99.30,239.73,5.07,68,
2.34,-2.40,-1.36,-1.95,0.85,-0.51,-0.07,0.36,0.45,-0.20,-58.50,-97.84,239.55,3.80,70,
2.48,-2.43,-1.33,-1.94,0.85,-0.49,-0.06,0.36,0.46,-0.20,-59.70,-96.89,240.10,3.17,63,
2.61,-1.96,-8.93,-5.79,0.96,-0.62,-0.15,0.36,0.46,-0.20,-56.46,-103.74,240.15,3.80,66,
2.74,1.13,7.15,-5.20,0.84,-0.51,-0.11,0.36,0.45,-0.19,-58.23,-101.73,240.03,4.12,66,
2.86,-2.05,-0.81,-1.35,0.86,-0.49,-0.06,0.36,0.45,-0.20,-60.28,-97.40,239.93,5.07,66,
3.01,34.77,16.43,-13.17,0.95,-0.48,-0.15,0.36,0.46,-0.19,-62.20,-107.46,240.43,4.44,66,
3.14,44.69,7.32,-5.42,0.67,-0.15,-0.70,0.37,0.49,-0.13,-43.26,-168.12,241.65,8.87,110,
3.25,-3.09,-3.43,-0.56,0.91,-0.54,-0.29,0.37,0.51,-0.09,-55.90,-118.72,242.77,8.87,136,
3.39,-41.74,-16.78,23.44,0.24,-0.31,-0.20,0.36,0.50,-0.11,-33.42,-122.99,242.76,6.02,120,
3.54,77.73,0.31,4.10,0.97,-0.51,0.45,0.36,0.49,-0.12,-54.91,-48.65,242.33,6.34,94,
3.66,-2.53,-1.54,-2.12,0.90,-0.47,-0.30,0.36,0.50,-0.12,-57.92,-122.58,242.83,6.97,105,
3.77,-2.99,-1.16,-2.33,0.84,-0.51,-0.20,0.37,0.50,-0.13,-57.06,-111.09,242.25,7.29,113,
3.92,-2.90,1.28,-5.02,0.87,-0.39,-0.17,0.37,0.49,-0.12,-63.78,-113.04,241.74,6.97,111,
4.04,-1.67,-1.59,-1.21,0.89,-0.43,-0.18,0.37,0.49,-0.12,-62.21,-112.17,241.51,6.65,111,
4.16,-11.28,10.55,-3.46,0.83,-0.48,-0.23,0.37,0.49,-0.12,-57.12,-115.66,241.70,6.65,109,
4.31,-2.50,-2.48,-1.53,0.85,-0.48,-0.18,0.37,0.49,-0.13,-59.20,-110.41,241.63,6.34,105,
4.44,-2.38,-1.23,-1.81,0.85,-0.46,-0.17,0.36,0.49,-0.14,-59.87,-110.40,242.07,6.34,108,
4.56,-2.24,-1.38,-1.96,0.85,-0.47,-0.18,0.37,0.49,-0.13,-59.36,-110.50,241.63,6.65,108,
4.69,-2.36,-1.46,-1.56,0.85,-0.47,-0.17,0.36,0.49,-0.13,-59.47,-109.86,241.99,6.65,110,
4.83,-2.44,-1.20,-1.79,0.85,-0.47,-0.18,0.36,0.49,-0.13,-59.28,-110.65,242.03,6.97,109,
4.95,11.64,-1.31,-1.73,0.85,-0.47,-0.19,0.37,0.49,-0.12,-59.30,-111.89,241.49,7.29,113,
5.10,60.41,-4.71,15.26,0.78,-0.36,-0.26,0.37,0.49,-0.12,-60.65,-125.77,241.59,7.60,117,
5.23,-2.89,-1.42,-0.75,1.03,-0.27,-0.32,0.37,0.49,-0.10,-68.03,-139.52,241.52,6.34,111,
5.36,9.35,-9.07,-16.02,0.75,0.35,-0.06,0.37,0.50,-0.10,-64.65,100.52,241.92,7.29,107,
5.47,0.90,5.56,12.95,1.46,-1.28,-0.59,0.37,0.50,-0.08,-46.02,-114.64,241.97,6.97,255,
