2017-01-30-19-42-59
0
ophthalmoscope
D
0.00,255,
0.00,-0.53,-0.76,0.07,0.84,0.07,0.49,0.39,-0.14,-0.15,-59.69,8.61,169.00,19.64,255,
0.01,-0.37,-0.90,0.06,0.84,0.07,0.49,0.39,-0.13,-0.14,-59.68,8.45,170.03,19.64,255,
0.01,-0.60,-0.73,0.27,0.84,0.07,0.49,0.39,-0.13,-0.15,-59.80,8.45,169.58,19.64,255,
0.02,-0.65,-0.67,0.31,0.84,0.07,0.49,0.38,-0.13,-0.14,-59.59,8.33,170.08,19.64,255,
0.03,-0.43,-0.89,0.04,0.84,0.07,0.48,0.39,-0.14,-0.14,-59.73,8.57,169.04,19.64,255,
0.03,-0.48,-0.85,-0.04,0.84,0.07,0.49,0.39,-0.13,-0.15,-59.55,8.63,170.17,19.64,255,
0.04,-0.62,-0.84,0.11,0.84,0.07,0.49,0.39,-0.13,-0.14,-59.68,8.48,169.92,19.64,255,
0.05,-0.55,-0.85,0.34,0.84,0.07,0.49,0.39,-0.13,-0.14,-59.72,8.50,169.59,19.64,255,
0.05,-0.62,-0.77,0.05,0.84,0.07,0.49,0.39,-0.13,-0.14,-59.53,8.66,170.00,19.64,255,
0.06,-0.78,-0.80,0.19,0.84,0.07,0.49,0.39,-0.13,-0.14,-59.59,8.73,169.59,19.64,255,
0.14,-0.52,-0.73,0.12,0.84,0.07,0.49,0.39,-0.13,-0.14,-59.63,8.39,169.95,19.64,255,
0.25,-0.54,-0.73,0.10,0.84,0.08,0.49,0.39,-0.14,-0.14,-59.55,8.77,169.28,19.64,255,
0.37,-0.49,-0.75,0.09,0.84,0.07,0.49,0.39,-0.13,-0.15,-59.45,8.34,169.74,19.64,255,
0.53,-0.61,-0.54,0.18,0.84,0.07,0.49,0.39,-0.14,-0.15,-59.70,8.64,168.67,19.64,255,
0.65,-0.31,-0.78,0.22,0.84,0.07,0.49,0.39,-0.13,-0.15,-59.64,8.30,169.58,19.64,255,
0.77,-0.53,-0.76,0.13,0.84,0.07,0.49,0.39,-0.14,-0.15,-59.71,8.47,169.27,19.64,255,
