2017-01-27-14-20-18
0
ophthalmoscope
D
0.00,19,11.39,167.47,15.52,255,
0.00,-0.67,-0.82,0.10,0.85,0.09,0.47,0.39,-0.15,-0.16,-60.86,11.30,167.71,15.52,255,
0.01,-0.45,-0.71,0.12,0.85,0.09,0.47,0.40,-0.15,-0.16,-60.88,11.40,168.07,15.52,255,
0.02,-0.27,-0.89,0.13,0.85,0.10,0.46,0.40,-0.15,-0.15,-60.92,11.90,167.91,15.52,255,
0.02,-0.32,-0.58,0.17,0.85,0.09,0.47,0.40,-0.15,-0.16,-60.83,11.30,167.98,15.52,255,
0.03,-0.19,-0.66,0.13,0.85,0.09,0.46,0.40,-0.15,-0.15,-60.83,11.46,167.65,15.52,255,
0.03,-0.26,-0.77,0.05,0.85,0.09,0.47,0.39,-0.16,-0.16,-60.80,11.39,166.94,15.52,255,
0.04,-0.70,-0.71,0.00,0.85,0.09,0.46,0.39,-0.15,-0.16,-60.95,11.43,167.46,15.52,255,
0.04,-0.40,-0.70,0.00,0.85,0.09,0.46,0.40,-0.15,-0.17,-60.89,11.50,167.16,15.52,255,
0.05,-0.53,-0.74,0.03,0.85,0.09,0.47,0.40,-0.15,-0.16,-60.85,11.52,167.29,15.52,255,
0.05,-0.48,-0.81,0.07,0.85,0.09,0.47,0.39,-0.16,-0.16,-60.68,11.10,167.05,15.52,255,
0.08,-0.59,-0.73,0.07,0.85,0.09,0.47,0.40,-0.15,-0.16,-60.85,11.51,167.66,15.52,255,
0.20,-0.30,-0.84,0.10,0.85,0.09,0.46,0.40,-0.15,-0.16,-60.89,11.46,168.17,15.52,255,
0.35,-0.51,-0.73,0.13,0.85,0.08,0.46,0.40,-0.15,-0.17,-61.01,9.60,167.50,15.52,255,
0.48,-0.44,-0.50,-0.01,0.85,0.09,0.46,0.40,-0.15,-0.16,-60.90,11.43,168.02,15.52,255,
0.58,-0.50,-0.69,0.13,0.85,0.09,0.47,0.39,-0.15,-0.16,-60.75,11.37,167.20,15.52,255,
0.74,-0.49,-0.69,0.10,0.85,0.10,0.47,0.40,-0.15,-0.16,-60.77,11.56,167.48,15.52,255,
0.86,-0.45,-0.61,0.12,0.85,0.10,0.47,0.40,-0.15,-0.16,-60.79,11.56,167.39,15.52,255,
0.97,-0.70,-0.79,0.16,0.85,0.10,0.46,0.39,-0.15,-0.15,-60.87,11.66,167.46,15.52,255,
1.13,-0.46,-0.70,0.12,0.85,0.09,0.46,0.40,-0.15,-0.16,-60.92,11.51,167.74,15.52,255,
1.24,-0.43,-0.83,0.10,0.85,0.10,0.46,0.40,-0.15,-0.16,-60.89,11.60,167.60,15.52,255,
1.37,-0.40,-0.61,0.21,0.85,0.09,0.46,0.40,-0.15,-0.15,-60.90,11.41,167.95,15.52,255,
1.52,-0.65,-0.70,-0.01,0.85,0.10,0.46,0.40,-0.16,-0.15,-61.02,11.80,167.15,15.52,255,
1.65,-0.67,-0.76,0.25,0.85,0.09,0.47,0.39,-0.15,-0.16,-60.74,11.47,166.92,15.52,255,
1.77,-0.40,-0.75,0.00,0.85,0.09,0.47,0.39,-0.16,-0.16,-60.89,11.36,167.01,15.52,255,
1.91,-0.48,-0.60,-0.01,0.85,0.09,0.46,0.40,-0.15,-0.16,-60.77,11.54,167.54,15.52,255,
2.03,-0.46,-0.64,0.10,0.85,0.10,0.47,0.40,-0.16,-0.16,-60.61,11.60,166.74,15.52,255,
2.15,-0.46,-0.73,0.11,0.85,0.10,0.47,0.40,-0.16,-0.16,-60.80,11.61,166.96,15.52,255,
2.28,-0.31,-0.53,0.04,0.85,0.09,0.46,0.40,-0.15,-0.16,-60.92,11.47,168.01,15.52,255,
2.40,-0.51,-0.84,0.14,0.85,0.10,0.46,0.40,-0.15,-0.16,-60.95,11.59,167.90,15.52,255,
