2017-01-26-16-14-22
0
ophthalmoscope
D
0.00,,255,
0.00,-0.63,-0.61,0.20,0.85,0.12,0.46,0.39,-0.17,-0.14,-60.44,15.04,165.37,16.48,255,
0.01,-0.43,-0.63,0.02,0.85,0.13,0.46,0.39,-0.16,-0.15,-60.50,15.08,165.73,16.48,255,
0.02,-0.50,-0.68,0.10,0.85,0.12,0.46,0.39,-0.16,-0.15,-60.48,14.89,166.59,16.48,255,
0.03,-0.68,-0.58,0.15,0.85,0.12,0.46,0.39,-0.16,-0.14,-60.48,15.08,166.01,16.48,255,
0.04,-0.30,-0.73,0.08,0.85,0.12,0.47,0.39,-0.16,-0.15,-60.22,14.75,165.81,16.48,255,
0.04,-0.49,-0.62,0.09,0.85,0.12,0.47,0.39,-0.16,-0.15,-60.27,14.89,165.86,16.48,255,
0.05,-0.33,-0.59,0.28,0.84,0.11,0.46,0.39,-0.16,-0.14,-60.59,13.30,165.99,16.48,255,
0.15,-0.57,-0.67,0.22,0.85,0.12,0.46,0.39,-0.17,-0.15,-60.53,14.66,165.59,16.48,255,
0.29,-0.43,-0.67,0.16,0.84,0.13,0.47,0.39,-0.16,-0.15,-60.25,15.24,165.87,16.48,255,
0.42,-0.52,-0.75,0.00,0.85,0.13,0.46,0.39,-0.17,-0.15,-60.46,15.10,165.68,16.48,255,
0.55,-0.46,-0.44,0.10,0.85,0.12,0.47,0.39,-0.16,-0.15,-60.30,14.93,166.18,16.48,255,
0.66,-0.44,-0.76,0.10,0.85,0.12,0.46,0.39,-0.16,-0.15,-60.53,15.12,166.09,16.48,255,
0.79,-0.51,-0.68,0.31,0.85,0.13,0.47,0.39,-0.16,-0.15,-60.24,14.98,166.50,16.48,255,
0.92,-0.52,-0.68,0.10,0.85,0.12,0.47,0.39,-0.16,-0.15,-60.38,15.00,166.19,16.48,255,
1.05,-0.50,-0.77,0.18,0.85,0.12,0.47,0.39,-0.16,-0.14,-60.43,14.79,166.16,16.48,255,
1.18,-0.43,-0.78,-0.04,0.85,0.12,0.47,0.39,-0.17,-0.14,-60.34,14.97,165.82,16.48,255,
1.31,-0.44,-0.46,0.05,0.85,0.12,0.47,0.39,-0.16,-0.14,-60.38,15.01,165.92,16.48,255,
