2017-01-30-20-19-19
0
ophthalmoscope
D
0.00,225.03,255,
0.00,-0.42,-0.82,-0.08,0.85,0.24,0.40,0.39,-0.20,-0.06,-61.19,31.15,161.48,25.03,255,
0.01,-0.58,-0.88,-0.03,0.86,0.24,0.41,0.39,-0.20,-0.07,-61.25,30.74,160.97,25.03,255,
0.02,-0.64,-0.85,0.07,0.85,0.24,0.41,0.39,-0.20,-0.06,-61.08,30.66,160.91,25.03,255,
0.02,-0.52,-0.73,0.25,0.86,0.24,0.41,0.39,-0.20,-0.06,-61.12,30.82,161.76,25.03,255,
0.03,-0.76,-0.67,0.05,0.86,0.24,0.41,0.39,-0.20,-0.06,-61.19,30.59,161.18,25.03,255,
0.04,-0.59,-0.80,0.03,0.86,0.24,0.40,0.39,-0.20,-0.07,-61.32,31.40,161.54,25.03,255,
0.05,-0.73,-0.85,0.10,0.85,0.24,0.41,0.39,-0.20,-0.06,-61.05,30.69,161.31,25.03,255,
0.05,-0.52,-0.71,0.04,0.85,0.24,0.41,0.39,-0.19,-0.06,-61.06,30.68,162.12,25.03,255,
0.06,-0.59,-0.76,0.10,0.86,0.24,0.40,0.39,-0.20,-0.06,-61.26,30.73,160.92,25.03,255,
0.07,-0.67,-0.90,0.04,0.85,0.24,0.40,0.39,-0.20,-0.05,-61.16,30.68,161.01,25.03,255,
0.07,-0.77,-1.05,0.14,0.85,0.24,0.40,0.39,-0.20,-0.06,-61.15,31.05,161.52,25.03,255,
0.08,-0.64,-0.66,0.05,0.86,0.24,0.40,0.39,-0.19,-0.06,-61.32,31.07,162.02,25.03,255,
0.09,-0.62,-0.81,0.12,0.85,0.24,0.40,0.39,-0.20,-0.07,-61.18,31.04,161.31,25.03,255,
0.10,-0.81,-0.95,-0.03,0.85,0.24,0.42,0.38,-0.20,-0.06,-60.48,29.49,161.29,25.03,255,
0.11,-0.59,-0.94,0.05,0.86,0.24,0.40,0.38,-0.20,-0.05,-61.22,30.64,161.33,25.03,255,
0.12,-0.66,-0.85,0.01,0.85,0.24,0.40,0.39,-0.20,-0.06,-61.10,30.96,161.64,25.03,255,
0.13,-0.64,-0.83,0.13,0.85,0.24,0.41,0.39,-0.20,-0.06,-61.11,30.55,161.76,25.03,255,
0.14,-0.67,-0.72,0.08,0.85,0.24,0.41,0.39,-0.20,-0.06,-61.09,30.70,160.89,25.03,255,
0.15,-0.40,-0.80,1.90,0.85,0.24,0.40,0.39,-0.20,-0.07,-61.21,30.76,161.64,25.03,255,
0.16,-0.67,-0.73,-0.09,0.86,0.24,0.40,0.39,-0.21,-0.06,-61.21,30.91,160.23,25.03,255,
0.17,-0.55,-0.87,0.08,0.86,0.24,0.40,0.39,-0.20,-0.06,-61.14,31.10,161.77,25.03,255,
0.18,-0.63,-0.70,0.17,0.85,0.24,0.41,0.39,-0.20,-0.06,-61.08,30.66,161.40,25.03,255,
0.18,-0.52,-0.81,0.04,0.85,0.24,0.40,0.38,-0.19,-0.06,-61.13,31.20,161.94,25.03,255,
0.19,-0.54,-0.87,0.09,0.86,0.24,0.41,0.39,-0.20,-0.06,-61.12,30.78,161.89,25.03,255,
0.32,-0.73,-0.89,0.10,0.86,0.24,0.40,0.39,-0.20,-0.06,-61.24,30.90,161.46,25.03,255,
0.43,-0.53,-0.67,0.02,0.86,0.24,0.40,0.39,-0.20,-0.06,-61.22,30.64,161.75,25.03,255,
0.56,-0.70,-0.81,0.19,0.85,0.24,0.41,0.39,-0.20,-0.06,-61.17,30.52,161.27,25.03,255,
0.71,-0.58,-0.81,0.12,0.86,0.24,0.40,0.39,-0.20,-0.06,-61.30,31.16,161.06,25.03,255,
0.83,-0.53,-0.79,0.15,0.86,0.24,0.40,0.39,-0.20,-0.06,-61.28,30.75,161.67,25.03,255,
0.97,-0.49,-0.84,0.16,0.86,0.24,0.40,0.39,-0.20,-0.06,-61.22,31.09,161.17,25.03,255,
1.09,-0.67,-0.88,0.01,0.85,0.24,0.40,0.39,-0.20,-0.06,-61.14,31.03,161.49,25.03,255,
1.21,-0.46,-0.64,0.14,0.86,0.24,0.40,0.38,-0.20,-0.06,-61.25,31.06,160.90,25.03,255,
1.35,-0.72,-0.90,-0.01,0.85,0.24,0.40,0.39,-0.20,-0.06,-61.24,31.10,161.22,25.03,255,
1.48,-0.61,-0.85,0.11,0.86,0.24,0.41,0.39,-0.20,-0.06,-61.13,30.74,161.02,25.03,255,
1.61,-0.56,-0.94,0.23,0.86,0.24,0.40,0.39,-0.20,-0.07,-61.20,30.98,161.13,25.03,255,
1.74,-0.65,-0.67,0.13,0.86,0.24,0.40,0.38,-0.20,-0.06,-61.24,30.96,160.89,25.03,255,
