2017-01-26-00-17-42
0
ophthalmoscope
D
0.00,125.78,33,
0.00,-1.76,-1.08,0.09,0.03,0.25,0.94,0.13,-0.28,-0.21,-1.62,14.96,123.15,126.10,32,
0.01,-1.67,-1.48,-0.06,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.73,14.85,124.10,125.78,34,
0.02,-1.91,-1.26,0.13,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.61,14.90,123.46,125.78,32,
0.03,-1.77,-1.35,0.01,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.57,14.73,124.35,125.78,36,
0.03,-1.82,-1.39,0.08,0.03,0.23,0.94,0.13,-0.27,-0.22,-1.53,13.98,123.74,125.78,31,
0.04,-1.95,-1.23,0.19,0.03,0.25,0.94,0.14,-0.27,-0.21,-1.56,14.83,125.07,125.78,32,
0.04,-1.73,-1.37,0.01,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.52,14.78,124.46,125.78,34,
0.05,-1.71,-1.42,0.01,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.58,14.82,124.34,125.78,32,
0.05,-1.79,-1.14,0.04,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.57,14.78,124.41,125.78,32,
0.06,-1.73,-1.53,0.06,0.02,0.25,0.94,0.13,-0.27,-0.21,-1.42,14.82,124.01,125.78,31,
0.06,-1.77,-1.32,0.16,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.65,14.98,123.45,125.78,34,
0.07,-1.67,-1.35,-0.13,0.03,0.25,0.94,0.13,-0.27,-0.21,-1.59,14.72,123.96,125.78,33,
0.08,-1.81,-1.20,0.29,0.03,0.26,0.94,0.13,-0.27,-0.21,-1.64,15.74,125.24,125.78,36,
0.08,-1.85,-1.49,0.11,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.68,14.93,124.87,125.78,33,
0.09,-1.65,-1.29,0.26,0.03,0.25,0.94,0.14,-0.28,-0.21,-1.55,14.98,124.74,125.78,32,
0.09,-1.79,-1.23,0.11,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.63,14.92,123.85,125.78,31,
0.10,-1.89,-1.39,0.16,0.03,0.25,0.92,0.14,-0.28,-0.22,-1.53,15.24,124.93,125.78,36,
0.10,-1.70,-1.23,0.18,0.03,0.25,0.94,0.14,-0.28,-0.22,-1.48,14.96,124.83,125.78,33,
0.11,-1.83,-1.41,0.09,0.03,0.25,0.94,0.13,-0.27,-0.22,-1.75,15.00,124.40,125.78,32,
0.11,-1.61,-1.28,0.24,0.03,0.25,0.94,0.13,-0.28,-0.22,-1.61,14.95,123.91,125.78,36,
