2017-02-02-14-50-01
0
ophthalmoscope
D
0.00,103.29,255,
0.00,-2.07,-1.52,-1.56,0.84,-0.14,0.44,0.38,0.02,-0.31,-60.99,-17.80,191.65,103.29,255,
0.01,-2.27,-1.71,-1.20,0.84,-0.14,0.44,0.38,0.02,-0.32,-60.97,-17.92,191.39,103.29,255,
0.02,-2.15,-1.50,-1.55,0.84,-0.14,0.44,0.38,0.02,-0.32,-60.96,-17.85,191.00,103.29,255,
0.04,-2.30,-1.67,-1.63,0.84,-0.14,0.45,0.38,0.02,-0.32,-60.87,-17.68,190.96,103.29,255,
0.05,-2.13,-1.55,-1.50,0.84,-0.14,0.45,0.38,0.01,-0.32,-60.86,-17.59,190.83,103.29,255,
0.05,-2.30,-1.43,-1.37,0.84,-0.14,0.44,0.38,0.01,-0.32,-60.94,-17.77,190.00,103.29,255,
0.06,-2.21,-1.50,-1.53,0.84,-0.14,0.45,0.38,0.01,-0.32,-60.92,-17.83,190.05,103.29,255,
0.06,-2.32,-1.55,-1.38,0.84,-0.14,0.44,0.38,0.01,-0.32,-60.99,-17.86,190.10,103.29,255,
0.07,-2.31,-1.63,-1.43,0.84,-0.14,0.44,0.38,0.02,-0.32,-61.00,-17.65,191.21,103.29,255,
0.07,-2.32,-1.56,-1.45,0.84,-0.14,0.45,0.38,0.01,-0.32,-60.77,-17.77,190.15,103.29,255,
0.08,-2.14,-1.62,-1.32,0.84,-0.14,0.45,0.38,0.01,-0.32,-60.87,-17.77,189.96,103.29,255,
0.08,-2.15,-1.35,-1.22,0.84,-0.14,0.44,0.38,0.02,-0.31,-60.95,-17.97,191.12,103.29,255,
0.09,-2.14,-1.49,-1.64,0.84,-0.14,0.44,0.38,0.01,-0.32,-60.94,-18.02,189.71,103.29,255,
0.09,-2.21,-1.29,-1.56,0.84,-0.14,0.45,0.38,0.01,-0.31,-60.78,-17.70,190.25,103.29,255,
0.10,-2.19,-1.58,-1.50,0.84,-0.14,0.44,0.38,0.01,-0.31,-61.01,-17.76,190.09,103.29,255,
0.10,-2.10,-1.71,-1.45,0.84,-0.14,0.45,0.38,0.01,-0.31,-60.93,-17.68,189.62,103.29,255,
0.11,-2.21,-1.36,-1.40,0.84,-0.14,0.44,0.38,0.01,-0.32,-60.91,-17.88,189.54,103.29,255,
0.11,-2.18,-1.59,-1.43,0.84,-0.14,0.44,0.38,0.01,-0.32,-60.97,-18.00,190.14,103.29,255,
0.12,-2.19,-1.59,-1.44,0.84,-0.14,0.45,0.38,0.01,-0.31,-60.82,-17.79,190.21,103.29,255,
0.12,-2.39,-1.53,-1.37,0.84,-0.14,0.45,0.38,0.01,-0.32,-60.86,-17.82,189.44,103.29,255,
0.13,-2.27,-1.70,-1.43,0.84,-0.14,0.45,0.38,0.01,-0.32,-60.96,-17.71,189.74,103.29,255,
0.13,-2.20,-1.60,-1.41,0.84,-0.14,0.45,0.38,0.01,-0.31,-60.97,-17.58,190.26,103.29,255,
